 delta_p[0][1]  delta_p[0][2]  delta_p[0][3]  delta_p[0][4]  delta_p[1][0]  delta_p[1][2]  delta_p[2][0]  delta_p[2][1]  delta_p[3][0]  delta_p[3][4]  delta_p[4][0]  delta_p[4][3] 
 84.01850786921801  84.37232764772655  84.01844252039614  84.37237705769634  -84.01850971013991  0.35510314227907713  -84.372331688564  -0.35510314227907713  -84.01844419532496  0.3550915962492809  -84.37238071054831  -0.3550915962492809 
 84.03803219830081  84.39130653648775  84.0379713978737  84.39135464448628  -84.0380351761175  0.3551904871977314  -84.39131348523648  -0.3551904871977314  -84.037974129632  0.35517950110155994  -84.39136097825778  -0.35517950110155994 
 84.06047595190108  84.41371884197939  84.06041644849216  84.4137633498057  -84.0604795570797  0.3552935848008758  -84.41372713708967  -0.3552935848008758  -84.06041978502846  0.35528304093662655  -84.4137709751296  -0.35528304093662655 
 84.08293735006069  84.4361439536533  84.08288040231811  84.43618643424035  -84.08294160526259  0.3553947235426449  -84.43615368197771  -0.3553947235426449  -84.08288436676918  0.3553846184334759  -84.43619543875113  -0.3553846184334759 
 84.10541371397647  84.4585787468512  84.1053591775457  84.45861931511162  -84.10541868719136  0.3554957684300888  -84.45859005348355  -0.3554957684300888  -84.10536383848786  0.35548609070647785  -84.45862984498551  -0.35548609070647785 
 84.13226724409625  84.47762629834301  84.1322159105969  84.47766598022943  -84.13227370430648  0.35561518096346845  -84.47764797695685  -0.35561518096346845  -84.13222199735317  0.3556059218037717  -84.4776862812836  -0.3556059218037717 
 84.15445896254408  84.50032725555744  84.15440887565727  84.50036429631226  -84.15446531739221  0.35571476335879026  -84.50034848765335  -0.35571476335879026  -84.15441489179679  0.3557059041538366  -84.50038427857658  -0.3557059041538366 
 84.17666895388606  84.52303527002489  84.17662093479063  84.52307067232152  -84.176675183805  0.3558143120949495  -84.523056003567  -0.3558143120949495  -84.17662685822143  0.3558058460791358  -84.52309027395282  -0.3558058460791358 
 84.198897115893  84.54575026417663  84.1988510783326  84.54578409701966  -84.19890320304687  0.35591382884267375  -84.54577045150435  -0.35591382884267375  -84.19885688886765  0.3559057467269042  -84.54580326133942  -0.3559057467269042 
 -2.5065068726348727E-5  2.94044275577221E-5  -6.371728322562831E-5  7.474984153077457E-5  1.929051146376537E-5  -1.0595690014270076E-7  -3.959969418332321E-5  1.0595690014270076E-7  5.818521840694757E-5  -2.6934280583645887E-7  -8.446524407190736E-5  2.6934280583645887E-7 
 0.0017043146939954568  -0.002022198399394881  0.0015591714242191301  -0.001849659991805197  -0.0017947421851935985  7.26735231282305E-6  0.001930587129482575  -7.26735231282305E-6  -0.0016489298718482814  6.647991853014901E-6  0.0017595056179828816  -6.647991853014901E-6 
 0.001968611913124363  -0.0023388944540911893  0.001799946485434134  -0.0021379481593868377  -0.0020552770426363054  8.404461091515714E-6  0.0022518345952882157  -8.404461091515714E-6  -0.0018854854121741482  7.6833437390178E-6  0.0020527232464786493  -7.6833437390178E-6 
 0.0021595825215534603  -0.002568301917950322  0.0019723125938782005  -0.0023448838424258156  -0.002238250582259127  9.228101440328373E-6  0.002489791884112691  -9.228101440328373E-6  -0.0020496214993528383  8.424638608062196E-6  0.0022683446235305382  -8.424638608062196E-6 
 0.0028783009528545733  -0.0034259662751416897  0.0026766005214255983  -0.0031846335501342082  -0.002947275998970156  1.2309086891093557E-5  0.0033403031213019574  -1.2309086891093557E-5  -0.0027441907415237665  1.144371132966171E-5  0.0031013461662041664  -1.144371132966171E-5 
 0.0028887445348964036  -0.003440474953741557  0.002675562970424039  -0.003185168684723294  -0.0029388422399705405  1.2360609535022604E-5  0.0033784343040288434  -1.2360609535022604E-5  -0.002724541637135758  1.1445087039874124E-5  0.003124981772273827  -1.1445087039874124E-5 
 0.0028915890690868196  -0.003445779953615613  0.0026681123202791923  -0.0031779352162430996  -0.0029249716776753587  1.2379223839786846E-5  0.0034045678916463373  -1.2379223839786846E-5  -0.0027006939290998844  1.1418769034321485E-5  0.0031380207030906604  -1.1418769034321485E-5 
 0.002896692061078454  -0.0034536628972254846  0.0026643084636077674  -0.003174946356850228  -0.0029161715464596227  1.2407168817674119E-5  0.003429686078757044  -1.2407168817674119E-5  -0.0026832958229476844  1.1407756858261564E-5  0.003151753824411685  -1.1407756858261564E-5 
 0.002580398550954044  -0.00307807987458375  0.00234012654097171  -0.002789936884894928  -0.002597713429391746  1.1057604876185678E-5  0.003069040778008514  -1.1057604876185678E-5  -0.0023569869324262527  1.0023893395327832E-5  0.0027812019888671102  -1.0023893395327832E-5 
 0.002739713104698893  -0.003268533476180835  0.0024923564619427907  -0.0029717063351597517  -0.0027495258107173015  1.1741559344358166E-5  0.0032634099086088497  -1.1741559344358166E-5  -0.002501897698024891  1.0677226370603421E-5  0.0029667627099598803  -1.0677226370603421E-5 
 0.0028611988638118646  -0.00341384417407653  0.002607906224227463  -0.0031097413167771037  -0.0028655875899765704  1.2263326809147657E-5  0.0034115518803687905  -1.2263326809147657E-5  -0.0026121678606756404  1.1173015792564911E-5  0.003107532533121571  -1.1173015792564911E-5 
 0.002941214504826206  -0.003509658878002142  0.0026826152350025723  -0.003199065033442139  -0.0029423178231553493  1.260730892838069E-5  0.0035090824370165308  -1.260730892838069E-5  -0.0026836853180896014  1.1493803313555873E-5  0.003198510271062105  -1.1493803313555873E-5 
 0.002980136901058472  -0.0035564180064078244  0.002716764089811363  -0.003240005467844753  -0.002980136901058472  1.2775096763562033E-5  0.0035564180064078244  -1.2775096763562033E-5  -0.002716764089811363  1.1640774488341776E-5  0.003240005467844753  -1.1640774488341776E-5 
 0.0029969657764858937  -0.0035761587431437647  0.0027292888436107887  -0.0032545681070388355  -0.0029969657764858937  1.2845834071129048E-5  0.0035761587431437647  -1.2845834071129048E-5  -0.0027292888436107887  1.1692973927779349E-5  0.0032545681070388355  -1.1692973927779349E-5 
 0.0030116307723240254  -0.003593291848037694  0.0027401193461145112  -0.0032670920002288995  -0.0030116307723240254  1.2907237955772644E-5  0.003593291848037694  -1.2907237955772644E-5  -0.0027401193461145112  1.1737876633333144E-5  0.0032670920002288995  -1.1737876633333144E-5 
 0.0030247571083066305  -0.0036085658268554255  0.002749846836678671  -0.003278284428390066  -0.0030247571083066305  1.2961977425618443E-5  0.0036085658268554255  -1.2961977425618443E-5  -0.002749846836678671  1.1778004704865452E-5  0.003278284428390066  -1.1778004704865452E-5 
 0.00303658439869281  -0.0036222699299841565  0.0027586679107542977  -0.0032883824034399822  -0.00303658439869281  1.3011089517789287E-5  0.0036222699299841565  -1.3011089517789287E-5  -0.0027586679107542977  1.1814208150440209E-5  0.0032883824034399822  -1.1814208150440209E-5 
 0.003047293035887577  -0.003634622110151753  0.0027667256636476623  -0.0032975586069170504  -0.003047293035887577  1.305535563389526E-5  0.003634622110151753  -1.305535563389526E-5  -0.0027667256636476623  1.1847106208051628E-5  0.0032975586069170504  -1.1847106208051628E-5 
 0.003057026548134445  -0.0036457958448892214  0.0027741313134441725  -0.0033059473015271124  -0.003057026548134445  1.30953977190984E-5  0.0036457958448892214  -1.30953977190984E-5  -0.0027741313134441725  1.1877180412511734E-5  0.0033059473015271124  -1.1877180412511734E-5 
 0.003065901807786986  -0.0036559324258220727  0.002780973362206396  -0.003313655350282829  -0.003065901807786986  1.313172230865689E-5  0.0036559324258220727  -1.313172230865689E-5  -0.002780973362206396  1.1904813973728778E-5  0.003313655350282829  -1.1904813973728778E-5 
 0.0030662186008605374  -0.003655853054230107  0.002779523338318768  -0.003311476440273964  -0.003079514024157959  1.3131309145819614E-5  0.0036406240996065264  -1.3131309145819614E-5  -0.002792275729063931  1.1896924192456027E-5  0.0032969837391050305  -1.1896924192456027E-5 
 0.0030776233536649045  -0.003669626808932236  0.002789423150019843  -0.0033233972555137825  -0.0030851248184653457  1.3180769343534848E-5  0.0036610349306016587  -1.3180769343534848E-5  -0.0027966141670248135  1.1939726917375992E-5  0.00331522503174142  -1.1939726917375992E-5 
 0.0030880025146267087  -0.003682168451309309  0.002798524761132626  -0.0033343591452563714  -0.003091346118381466  1.3225726149812544E-5  0.003678338974818729  -1.3225726149812544E-5  -0.002801728306366158  1.1979033885722856E-5  0.0033307184569366655  -1.1979033885722856E-5 
 0.0030969755439294033  -0.0036930283349221327  0.002806412117266177  -0.003343871903709328  -0.003097813753939249  1.326465365636409E-5  0.0036920683630405904  -1.326465365636409E-5  -0.002807214824372295  1.2013145038736184E-5  0.003342959657501865  -1.2013145038736184E-5 
 0.003104557933525598  -0.003702225380909141  0.002813085898011991  -0.0033519366362924075  -0.003104557933525598  1.3297619812391304E-5  0.003702225380909141  -1.3297619812391304E-5  -0.002813085898011991  1.2042064426509569E-5  0.0033519366362924075  -1.2042064426509569E-5 
 0.003111585665948269  -0.0037110801176503116  0.002819376570940335  -0.0033598357621826835  -0.003111585665948269  1.3329348636403893E-5  0.0037110801176503116  -1.3329348636403893E-5  -0.002819376570940335  1.207038172879038E-5  0.0033598357621826835  -1.207038172879038E-5 
 0.0031184981683907154  -0.0037197948375435885  0.0028257013518953045  -0.0033677747461950958  -0.0031184981683907154  1.3360578758891961E-5  0.0037197948375435885  -1.3360578758891961E-5  -0.0028257013518953045  1.2098844365482364E-5  0.0033677747461950958  -1.2098844365482364E-5 
 0.0031251566882026793  -0.0037282040019128715  0.002831905110795674  -0.003375568685967778  -0.0031251566882026793  1.3390713625938133E-5  0.0037282040019128715  -1.3390713625938133E-5  -0.002831905110795674  1.2126786714361515E-5  0.003375568685967778  -1.2126786714361515E-5 
 0.003131571903850272  -0.00373632062595064  0.002837988521392276  -0.0033832185681461624  -0.003131571903850272  1.3419799898883866E-5  0.00373632062595064  -1.3419799898883866E-5  -0.002837988521392276  1.2154212399195785E-5  0.0033832185681461624  -1.2154212399195785E-5 
 0.0031390294141786512  -0.0037469917624868287  0.0028452494251922644  -0.0033934644090152233  -0.0031390294141786512  1.3458042253944313E-5  0.0037469917624868287  -1.3458042253944313E-5  -0.0028452494251922644  1.2190724191896152E-5  0.0033934644090152233  -1.2190724191896152E-5 
 0.0031472103608507496  -0.0037585331562794977  0.0028533355044260134  -0.0034046987016012054  -0.0031472103608507496  1.349940511019554E-5  0.0037585331562794977  -1.349940511019554E-5  -0.0028533355044260134  1.223100470326699E-5  0.0034046987016012054  -1.223100470326699E-5 
 0.0031554574541807767  -0.0037701610202738323  0.0028615548856123496  -0.003416100690273538  -0.0031554574541807767  1.354107731188492E-5  0.0037701610202738323  -1.354107731188492E-5  -0.0028615548856123496  1.227188590746664E-5  0.003416100690273538  -1.227188590746664E-5 
 0.0031637248622971015  -0.003781820941380687  0.002869857953911037  -0.003427611495268934  -0.0031637248622971015  1.3582863868322193E-5  0.003781820941380687  -1.3582863868322193E-5  -0.002869857953911037  1.2313156688037452E-5  0.003427611495268934  -1.2313156688037452E-5 
 0.0031691324576286206  -0.003787077177349829  0.002875295577638326  -0.003432992065498297  -0.0031691324576286206  1.360169419228896E-5  0.003787077177349829  -1.360169419228896E-5  -0.002875295577638326  1.233258355171074E-5  0.003432992065498297  -1.233258355171074E-5 
 0.0031724275341105113  -0.0037898039863470956  0.0028786945858740864  -0.003435938171918451  -0.0031724275341105113  1.361145937295305E-5  0.0037898039863470956  -1.361145937295305E-5  -0.0028786945858740864  1.2343140667780972E-5  0.003435938171918451  -1.2343140667780972E-5 
 0.0031751407273716836  -0.0037918318464456036  0.002881629683997744  -0.0034383276047833533  -0.0031751407273716836  1.3618720032582132E-5  0.0037918318464456036  -1.3618720032582132E-5  -0.002881629683997744  1.2351702139312692E-5  0.0034383276047833533  -1.2351702139312692E-5 
 0.003177415719083143  -0.0037933331351780453  0.002884231012245664  -0.003440316228335405  -0.003177415719083143  1.3624093860187259E-5  0.0037933331351780453  -1.3624093860187259E-5  -0.002884231012245664  1.2358826737113304E-5  0.003440316228335405  -1.2358826737113304E-5 
 0.0031852510330061534  -0.0038021594840955686  0.0028924348842309655  -0.003449610514579149  -0.0031852510330061534  1.3655717900462605E-5  0.0038021594840955686  -1.3655717900462605E-5  -0.0028924348842309655  1.2392213164957866E-5  0.003449610514579149  -1.2392213164957866E-5 
 0.0031976586418167585  -0.0038164604030868077  0.0029048968745257753  -0.003463996791069235  -0.0031976586418167585  1.3706956597303588E-5  0.0038164604030868077  -1.3706956597303588E-5  -0.0029048968745257753  1.2443780917692493E-5  0.003463996791069235  -1.2443780917692493E-5 
 0.003212071945984718  -0.00383316034204384  0.0029190673258767674  -0.0034804235922649696  -0.003212071945984718  1.3766790040392607E-5  0.00383316034204384  -1.3766790040392607E-5  -0.0029190673258767674  1.2502662116276042E-5  0.0034804235922649696  -1.2502662116276042E-5 
 -0.004063269758002974  0.004701542400976422  -0.004361526367915758  0.00505002878279015  0.003934612218628786  -1.720793764192763E-5  -0.0045908678051915786  1.720793764192763E-5  0.004238898953232706  -1.846720840603666E-5  -0.00494524288497189  1.846720840603666E-5 
 -0.00693507949745964  0.008031798915087762  -0.007228531453620235  0.008377345420910842  0.006771337517857745  -2.936544373355332E-5  -0.007891075235992417  2.936544373355332E-5  0.00707311121387022  -3.0600991948404044E-5  -0.008244697557387326  3.0600991948404044E-5 
 -0.009954210211056136  0.01153979535789773  -0.010244176108699321  0.01188408870379476  0.009756407824070834  -4.215000517149292E-5  -0.011367692435012344  4.215000517149292E-5  0.010057344902961063  -4.33683970157972E-5  -0.011722590209629402  4.33683970157972E-5 
 -0.013344977786310608  0.01548598293721426  -0.013633455550277063  0.01583168834712012  0.013114929469580261  -5.650959384340126E-5  -0.015282675236054644  5.650959384340126E-5  0.013417424505874465  -5.7718722928257193E-5  -0.015641898727338344  5.7718722928257193E-5 
 0.022359045198530936  -0.02657344090957281  0.02207858849698141  -0.026216148693478658  -0.022187074948611496  9.544504238334639E-5  0.026255409139810837  -9.544504238334639E-5  -0.021918216761619647  9.418231486790773E-5  0.025921060334496815  -9.418231486790773E-5 
 0.026044614037949998  -0.03093411105338717  0.025747832451173736  -0.030553297318945738  -0.025863495947483273  1.1106737944643896E-4  0.030581990872978082  -1.1106737944643896E-4  -0.025580218012109412  1.0972525694796786E-4  0.030228292607162643  -1.0972525694796786E-4 
 0.029614658477818523  -0.035148495663111845  0.029306058721388695  -0.03474957568157322  -0.029424558605345652  1.261863753114767E-4  0.03476746559310584  -1.261863753114767E-4  -0.029131598817087934  1.2478410904748216E-4  0.03440025993674567  -1.2478410904748216E-4 
 0.03341309164623851  -0.03962746562478614  0.03309215108635044  -0.039209455312033015  -0.03321715060173247  1.4225365901410214E-4  0.039220880474427844  -1.4225365901410214E-4  -0.03291415571268885  1.40788325566632E-4  0.03883962944490804  -1.40788325566632E-4 
 0.0039888566325849695  -0.00472723496595151  0.0036380299587222  -0.00430730040859828  -0.004187116984248007  1.6968309751064226E-5  0.004444348785423102  -1.6968309751064226E-5  -0.0038158476072567282  1.546500013205332E-5  0.004052340393769782  -1.546500013205332E-5 
 0.003964908817444268  -0.004693309500083842  0.003605481686292933  -0.004263662799232293  -0.004124354840513433  1.684685605241043E-5  0.004452327724376204  -1.684685605241043E-5  -0.0037448519708789263  1.5308705741290396E-5  0.004050187616044809  -1.5308705741290396E-5 
 0.003947753027560452  -0.004667169187840159  0.0035818512517948875  -0.004230385699656836  -0.004068542108104367  1.6753264969082693E-5  0.0044677292108552535  -1.6753264969082693E-5  -0.003683008145344502  1.5189511955782109E-5  0.00405790614000523  -1.5189511955782109E-5 
 0.003909252798177221  -0.004615815380144994  0.003540888781827789  -0.004176690540674599  -0.003993620543841558  1.6569423102907876E-5  0.004456030354436535  -1.6569423102907876E-5  -0.003606063612991761  1.4997189751397855E-5  0.004043241929295505  -1.4997189751397855E-5 
 0.021073014338174545  -0.02485015281548897  0.02071429488196941  -0.02440254830247568  -0.021118302992885418  8.920826293845607E-5  0.024560401820799882  -8.920826293845607E-5  -0.02074265048835855  8.762524019800821E-5  0.024173663003352885  -8.762524019800821E-5 
 0.02102675900335882  -0.024783115182401616  0.020663637926745082  -0.024330503635113132  -0.02106113222995276  8.897048380518413E-5  0.02452394543784564  -8.897048380518413E-5  -0.02068105218378946  8.736975280498882E-5  0.024132458839403625  -8.736975280498882E-5 
 0.021003075239725888  -0.02474343536110979  0.0206399973803002  -0.024290984151448924  -0.02102680939783852  8.882933385478964E-5  0.02451310680626051  -8.882933385478964E-5  -0.02064664517268966  8.722911118752563E-5  0.024122111067782726  -8.722911118752563E-5 
 0.02098132979974565  -0.024706107560707125  0.02061768216458404  -0.024253079472188688  -0.020994432912850414  8.869649643727939E-5  0.024504512353420438  -8.869649643727939E-5  -0.020613569304558155  8.709417905095052E-5  0.024113303501295036  -8.709417905095052E-5 
 0.0024486932967278108  -0.00288203782191232  0.002073816358645786  -0.002438307878733781  -0.002453043075853145  1.0346827362894828E-5  0.0027748756449597067  -1.0346827362894828E-5  -0.0020477615083933642  8.756211627769517E-6  0.0023697105587245915  -8.756211627769517E-6 
 0.0025269775125984495  -0.002973592134527081  0.0021601245204578845  -0.0025392677242308537  -0.002523137263391817  1.0675413129490607E-5  0.002878577888136391  -1.0675413129490607E-5  -0.002126820503036697  9.118558267573462E-6  0.0024812420515019085  -9.118558267573462E-6 
 0.0025719848838718917  -0.0030258738574922006  0.0022052521264157576  -0.0025917165313700252  -0.0025605547028035858  1.0863240401448593E-5  0.002943156281141057  -1.0863240401448593E-5  -0.0021655598188772274  9.307022054372283E-6  0.002544397025985745  -9.307022054372283E-6 
 0.002611256534251538  -0.0030713711674899002  0.002244625231710984  -0.002637368314353239  -0.0025929592143931757  1.102674895392397E-5  0.0030002143658194314  -1.102674895392397E-5  -0.0021992700223165684  9.471109535752475E-6  0.0026000291539105547  -9.471109535752475E-6 
 0.003655906060121339  -0.0042990901953707805  0.003290212955803895  -0.003864979763136489  -0.0036404080573362307  1.5434741708730826E-5  0.004258166844984146  -1.5434741708730826E-5  -0.003258320166352746  1.3879933533189615E-5  0.0038459235753123266  -1.3879933533189615E-5 
 0.0036199962441898492  -0.004260966266084409  0.0032540146037121076  -0.003826122461148884  -0.003625599251879663  1.5298178990263978E-5  0.004193337594529112  -1.5298178990263978E-5  -0.0032413051717128383  1.3740683314722446E-5  0.0037828878444940983  -1.3740683314722446E-5 
 0.003587284296738602  -0.004226521821962592  0.003222549240277317  -0.0037927505181585275  -0.0036185483171102817  1.5174777882265289E-5  0.004127363759725  -1.5174777882265289E-5  -0.0032334539852314492  1.3621062507240822E-5  0.0037206468932282633  -1.3621062507240822E-5 
 0.003553911931355458  -0.004191220799416584  0.003190777367066744  -0.003758945419960469  -0.003615818892033218  1.5048300880948773E-5  0.004055356498881224  -1.5048300880948773E-5  -0.0032301644396142137  1.3499882030032495E-5  0.003652929823147133  -1.3499882030032495E-5 
 0.015851768511147668  -0.018712327475018498  0.015497633303183989  -0.01827466940166289  -0.016000025232379755  6.718602213595659E-5  0.01828578730145125  -6.718602213595659E-5  -0.01560833914275861  6.563179766772009E-5  0.01792662509238596  -6.563179766772009E-5 
 0.016760283819326816  -0.019801650882282473  0.01640407155942114  -0.019359970641360746  -0.01696295750859278  7.10983893128514E-5  0.019275790151532135  -7.10983893128514E-5  -0.01656636287385993  6.953129995679319E-5  0.018918675835976728  -6.953129995679319E-5 
 0.017708048316666947  -0.02093953794425829  0.017354042995762597  -0.020498823921101916  -0.017972409739936523  7.518436180475874E-5  0.020302166291923385  -7.518436180475874E-5  -0.0175749106180092  7.362176452829772E-5  0.01995234122748002  -7.362176452829772E-5 
 0.018699458322551266  -0.022131023588649157  0.01834748160365507  -0.02169101175846322  -0.01903216982420375  7.946225586508149E-5  0.021370560763685376  -7.946225586508149E-5  -0.018633483591884215  7.79032680071623E-5  0.02102797877776652  -7.79032680071623E-5 
 -0.016024547554010837  0.01868244806691166  -0.01638233518723098  0.019115139845339968  0.01529134564029988  -6.788284893843866E-5  -0.01931347726580057  6.788284893843866E-5  0.015739027838776565  -6.937989473954076E-5  -0.01967276417973096  6.937989473954076E-5 
 -0.017645242302702258  0.020542527418339063  -0.017980160913154464  0.02094975844923397  0.016694907021403083  -7.473211311292971E-5  -0.021303222840959535  7.473211311292971E-5  0.01712706066409453  -7.613136014583688E-5  -0.021632527317692052  7.613136014583688E-5 
 -0.019088275891331108  0.022192779945303442  -0.019417530020135132  0.02259437261531616  0.017909372432217907  -8.083920748092055E-5  -0.023101028372746413  8.083920748092055E-5  0.01834259618908618  -8.221318655898813E-5  -0.023419700748917194  8.221318655898813E-5 
 -0.020576432834754854  0.023890913475526077  -0.020900197477502047  0.02428714905590823  0.01914594335748987  -8.713677763338978E-5  -0.0249607729736816  8.713677763338978E-5  0.019580697984309836  -8.848621686752267E-5  -0.025268906926427803  8.848621686752267E-5 
 -0.060067722046103  0.06964978183868809  -0.06036876433907423  0.07005782265909488  0.05913025032317876  -2.5435905507720236E-4  -0.0688156466600276  2.5435905507720236E-4  0.059496291353582365  -2.5557247087704127E-4  -0.06928625623004336  2.5557247087704127E-4 
 -0.05683074684717582  0.0658594223480371  -0.057118222731148194  0.06624921605440193  0.05590431764908743  -2.4060867037434264E-4  -0.06505091564807586  2.4060867037434264E-4  0.0562536321905327  -2.4177702127303746E-4  -0.06549955084592796  2.4177702127303746E-4 
 -0.0534809283282911  0.06194443403002481  -0.05376303934447435  0.06232479393531776  0.052570874453170546  -2.2641903109033024E-4  -0.061156411250816944  2.2641903109033024E-4  0.052911549851273776  -2.2756945833179998E-4  -0.061592183267265455  2.2756945833179998E-4 
 -0.0502099737505155  0.058125370798407516  -0.05048834170465  0.0584981651284977  0.04931961728797063  -2.125669084698245E-4  -0.05735931437908448  2.125669084698245E-4  0.04965326835478834  -2.1370586703994832E-4  -0.05778419454145478  2.1370586703994832E-4 
 0.051707685957147476  -0.06167725530998425  0.051444727675047375  -0.06129762687653795  -0.05105636024727289  2.215927296944642E-4  0.06068796531170051  -2.215927296944642E-4  -0.05083245046552065  2.2027675950653247E-4  0.06037343346118007  -2.2027675950653247E-4 
 0.04768019653746691  -0.0569338716535448  0.04739669820344261  -0.05653425197594686  -0.047075816726280806  2.0442119492614097E-4  0.05598472181575076  -2.0442119492614097E-4  -0.04682708103700861  2.0303343198690982E-4  0.055643924393990574  -2.0303343198690982E-4 
 0.04313541347233141  -0.05154923866730954  0.042842847753931323  -0.05114419971823736  -0.04256636588753082  1.8507650205634718E-4  0.050659364299324494  -1.8507650205634718E-4  -0.042304820806535304  1.8366578174777715E-4  0.050307083751476966  -1.8366578174777715E-4 
 0.03881324094055927  -0.04642172814392964  0.038513241764022155  -0.046012959364759354  -0.03828165869458644  1.6666117934960312E-4  0.04559481089832218  -1.6666117934960312E-4  -0.038009193651490136  1.6523338223350947E-4  0.045233049074766996  -1.6523338223350947E-4 
 84.36156870135162  84.71132229667684  84.36133694816189  84.71150169790026  -84.36213444927651  0.36252695391296186  -84.71206780523434  -0.36252695391296186  -84.3618747745237  0.36222004373223626  -84.71220650496852  -0.36222004373223626 
 84.37091693790988  84.72127210114927  84.37079724637097  84.72136689965383  -84.37094000927637  0.3567781050334702  -84.7213265452307  -0.3567781050334702  -84.37081853560314  0.35675355804863784  -84.7214169585569  -0.35675355804863784 
 84.38000711944828  84.73142108357878  84.37991050511992  84.73149800185394  -84.38002351647191  0.3567956486074877  -84.73145976742393  -0.3567956486074877  -84.37992582607197  0.3567761862981058  -84.73153401156517  -0.3567761862981058 
 84.38919994445973  84.74149437629322  84.38911820667337  84.74155976968159  -84.38921137480395  0.35682151131992157  -84.741521330679  -0.35682151131992157  -84.38912898299918  0.35680529669244265  -84.74158508463171  -0.35680529669244265 
 84.38613294779024  84.76105080420663  84.38606077508443  84.76110646380879  -84.38614174284868  0.35679936724905303  -84.76103697285257  -0.35679936724905303  -84.38606912538089  0.3567855020467334  -84.76109338243376  -0.3567855020467334 
 84.4203305592393  84.79191137650416  84.42026595175126  84.79196242124426  -84.42033835470502  0.35696146908026094  -84.79189940761576  -0.35696146908026094  -84.42027341404972  0.3569489815839688  -84.79195101526705  -0.3569489815839688 
 84.45437944956355  84.82293500053969  84.45432068920391  84.82298149473577  -84.45438592281499  0.3571102914128659  -84.82292508517062  -0.3571102914128659  -84.4543269167754  0.3570990074912004  -84.82297199587468  -0.3570990074912004 
 84.48827860810775  84.85412029902885  84.488225017077  84.85416277329121  -84.4882838649078  0.3572588034085271  -84.85411226348455  -0.3572588034085271  -84.48823009665607  0.35724859571146794  -84.85415503949058  -0.35724859571146794 
 84.52886873787936  84.88019256710042  84.52881886821314  84.88023052940022  -84.52887339170016  0.35743585610980233  -84.88020789356662  -0.35743585610980233  -84.52882338272866  0.3574266163171842  -84.88024534126174  -0.3574266163171842 
 84.54136124808088  84.89352322072139  84.54131657124165  84.89355645135545  -84.54136471879696  0.3574732740268445  -84.89353483921714  -0.3574732740268445  -84.54131994762177  0.35746530481026184  -84.89356771624573  -0.35746530481026184 
 84.55391292906361  84.9068134915379  84.55387301051637  84.90684304514446  -84.55391553933963  0.35752325635714044  -84.90682222525342  -0.35752325635714044  -84.55387555859744  0.35751633994317444  -84.9068515423875  -0.35751633994317444 
 84.56652218550879  84.920066269756  84.56648636172956  84.92009265946923  -84.56652406916695  0.3575741855612904  -84.92007256868752  -0.3575741855612904  -84.56648820602254  0.35756816491726795  -84.92009880644892  -0.35756816491726795 
 84.57861301134565  84.9337232115512  84.57858314247035  84.93374917538041  -84.57861376486775  0.35762340952312854  -84.93372479109286  -0.35762340952312854  -84.5785838822134  0.3576181816913504  -84.93375072099698  -0.3576181816913504 
 84.59156176807619  84.94672988487832  84.59153277172689  84.94675100086604  -84.59156286259896  0.35767662425986657  -84.9467321778091  -0.35767662425986657  -84.5915338488183  0.3576720823909625  -84.94675325005136  -0.3576720823909625 
 84.60451612804842  84.95973786201115  84.60449004316045  84.95975672997312  -84.60451762624932  0.35773014287093474  -84.95974099865263  -0.35773014287093474  -84.60449152072667  0.3577262274835107  -84.95975981365865  -0.3577262274835107 
 84.61747665708572  84.97274813257644  84.61745322669654  84.97276495154618  -84.61747862166494  0.35778391124406994  -84.9727522430643  -0.35778391124406994  -84.61745516810576  0.35778056554013915  -84.97276900095265  -0.35778056554013915 
 -0.0028540223606654536  0.0033472355426518163  -0.0028718109390979407  0.0033681240274034963  0.002850234274724528  -1.2067876198784688E-5  -0.003341434993352266  1.2067876198784688E-5  0.0028680605930304637  -1.214293673967859E-5  -0.0033623987930724297  1.214293673967859E-5 
 -0.0021381862230001047  0.002476009250955258  -0.0022459587119101343  0.0025998011599028814  0.0020663596265428907  -9.048313586390577E-6  -0.002415698589974369  9.048313586390577E-6  0.0021720675811423007  -9.503655348908069E-6  -0.002538248307843105  9.503655348908069E-6 
 -0.002441110876237218  0.0028253559643900417  -0.0025666665581240977  0.002969760375549413  0.0023600086226416295  -1.0330855321427634E-5  -0.0027572565616651445  1.0330855321427634E-5  0.0024837812068625453  -1.0861239260862021E-5  -0.002900712863095123  1.0861239260862021E-5 
 -0.0027975602841650016  0.00323792879681406  -0.0029350780070700466  0.00339637641934587  0.0027096520346674424  -1.1839736711038995E-5  -0.0031639554726012875  1.1839736711038995E-5  0.0028457729195281445  -1.2419038782240932E-5  -0.0033218189147987687  1.2419038782240932E-5 
 -7.270888497785677E-4  8.417069724018234E-4  -8.732263385269334E-4  0.0010107269959434007  5.78518682988971E-4  -3.0770961956250176E-6  -9.056655100714295E-4  3.0770961956250176E-6  7.230097963883964E-4  -3.6953370852188527E-6  -0.0010748832662699215  3.6953370852188527E-6 
 -0.0014084217082483974  0.0016308128345876582  -0.0015617332089306046  0.001808160675764725  0.001226722685828463  -5.961146523958405E-6  -0.0017094653888243272  5.961146523958405E-6  0.0013787616260003688  -6.609309011196274E-6  -0.0018867357810421481  6.609309011196274E-6 
