Medium
Eta	BHP	Gamma	Zone 1		Zone 2		Zone 3		Zone 4		
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1858474.46	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1863709.65	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1868944.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1874177.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1879410.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1884643.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1889875.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1895106.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1900337.94	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1905568.80	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1910799.37	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1916029.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1921259.65	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1926489.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1931719.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1936949.68	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	1942005.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1947239.61	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1952473.48	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1957707.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1962940.70	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1968174.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1973407.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1978640.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1983872.72	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1989105.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1994337.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	1999569.33	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2004801.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2010032.53	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2015263.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2020494.76	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2025551.14	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	2025551.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2030780.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2036008.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2041237.67	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2046466.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2051694.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2056922.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2062150.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2067377.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2072604.33	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2077831.21	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2083057.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2088284.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2093510.97	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2098737.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2103963.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.44	2109015.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
